case,act,time
3786,D,20200422T0910
3786,A,20200422T0911
3786,P,20200422T0912
3786,J,20200422T0913
3786,H,20200422T0914
3786,A,20200422T0915
3786,E,20200422T0916
3786,P,20200422T0917
3786,G,20200422T0918
3786,K,20200422T0919
3786,B,20200422T0920
3786,K,20200422T0921
3786,E,20200422T0922
3786,K,20200422T0923
3786,B,20200422T0924
3787,M,20200422T0900
3787,M,20200422T0901
3787,M,20200422T0902
3787,A,20200422T0903
3787,B,20200422T0904
3787,A,20200422T0905
3787,N,20200422T0906
3787,L,20200422T0907
3787,O,20200422T0908
3787,G,20200422T0909
3787,D,20200422T0910
3787,A,20200422T0911
3787,P,20200422T0912
3787,J,20200422T0913
3787,H,20200422T0914
3787,A,20200422T0915
3787,E,20200422T0916
3787,P,20200422T0917
3787,G,20200422T0918
3787,K,20200422T0919
3787,B,20200422T0920
3787,K,20200422T0921
3787,E,20200422T0922
3787,K,20200422T0923
3787,B,20200422T0924
3788,M,20200422T0900
3788,M,20200422T0901
3788,M,20200422T0902
3788,A,20200422T0903
3788,B,20200422T0904
3788,A,20200422T0905
3788,N,20200422T0906
3788,L,20200422T0907
3788,O,20200422T0908
3788,G,20200422T0909
3788,D,20200422T0910
3788,A,20200422T0911
3788,P,20200422T0912
3788,J,20200422T0913
3788,H,20200422T0914
3788,A,20200422T0915
3788,E,20200422T0916
3788,P,20200422T0917
3788,G,20200422T0918
3788,K,20200422T0919
3788,B,20200422T0920
3788,K,20200422T0921
3788,E,20200422T0922
3788,K,20200422T0923
3788,B,20200422T0924
3789,M,20200422T0900
3789,M,20200422T0901
3789,M,20200422T0902
3789,A,20200422T0903
3789,B,20200422T0904
3789,A,20200422T0905
3789,N,20200422T0906
3789,L,20200422T0907
3789,O,20200422T0908
3789,G,20200422T0909
3789,D,20200422T0910
3789,A,20200422T0911
3789,P,20200422T0912
3789,J,20200422T0913
3789,H,20200422T0914
3789,A,20200422T0915
3789,E,20200422T0916
3789,P,20200422T0917
3789,G,20200422T0918
3789,K,20200422T0919
3789,B,20200422T0920
3789,K,20200422T0921
3789,E,20200422T0922
3789,K,20200422T0923
3789,B,20200422T0924
3790,M,20200422T0900
3790,M,20200422T0901
3790,M,20200422T0902
3790,A,20200422T0903
3790,B,20200422T0904
3790,A,20200422T0905
3790,N,20200422T0906
3790,L,20200422T0907
3790,O,20200422T0908
3790,G,20200422T0909
3790,D,20200422T0910
3790,A,20200422T0911
3790,P,20200422T0912
3790,J,20200422T0913
3790,H,20200422T0914
3790,A,20200422T0915
3790,E,20200422T0916
3790,P,20200422T0917
3790,G,20200422T0918
3790,K,20200422T0919
3790,B,20200422T0920
3790,K,20200422T0921
3790,E,20200422T0922
3790,K,20200422T0923
3790,B,20200422T0924
3791,M,20200422T0900
3791,M,20200422T0901
3791,M,20200422T0902
3791,A,20200422T0903
3791,B,20200422T0904
3791,A,20200422T0905
3791,N,20200422T0906
3791,L,20200422T0907
3791,O,20200422T0908
3791,G,20200422T0909
3791,D,20200422T0910
3791,A,20200422T0911
3791,P,20200422T0912
3791,J,20200422T0913
3791,H,20200422T0914
3791,A,20200422T0915
3791,E,20200422T0916
3791,P,20200422T0917
3791,G,20200422T0918
3791,K,20200422T0919
3791,B,20200422T0920
3791,K,20200422T0921
3791,E,20200422T0922
3791,K,20200422T0923
3791,B,20200422T0924
3792,M,20200422T0900
3792,M,20200422T0901
3792,M,20200422T0902
3792,A,20200422T0903
3792,B,20200422T0904
3792,A,20200422T0905
3792,N,20200422T0906
3792,L,20200422T0907
3792,O,20200422T0908
3792,G,20200422T0909
3792,D,20200422T0910
3792,A,20200422T0911
3792,P,20200422T0912
3792,J,20200422T0913
3792,H,20200422T0914
3792,A,20200422T0915
3792,E,20200422T0916
3792,P,20200422T0917
3792,G,20200422T0918
3792,K,20200422T0919
3792,B,20200422T0920
3792,K,20200422T0921
3792,E,20200422T0922
3792,K,20200422T0923
3792,B,20200422T0924
3793,M,20200422T0900
3793,M,20200422T0901
3793,M,20200422T0902
3793,A,20200422T0903
3793,B,20200422T0904
3793,A,20200422T0905
3793,N,20200422T0906
3793,L,20200422T0907
3793,O,20200422T0908
3793,G,20200422T0909
3793,D,20200422T0910
3793,A,20200422T0911
3793,P,20200422T0912
3793,J,20200422T0913
3793,H,20200422T0914
3793,A,20200422T0915
3793,E,20200422T0916
3793,P,20200422T0917
3793,G,20200422T0918
3793,K,20200422T0919
3793,B,20200422T0920
3793,K,20200422T0921
3793,E,20200422T0922
3793,K,20200422T0923
3793,B,20200422T0924
3794,M,20200422T0900
3794,M,20200422T0901
3794,M,20200422T0902
3794,A,20200422T0903
3794,B,20200422T0904
3794,A,20200422T0905
3794,N,20200422T0906
3794,L,20200422T0907
3794,O,20200422T0908
3794,G,20200422T0909
3794,D,20200422T0910
3794,A,20200422T0911
3794,P,20200422T0912
3794,J,20200422T0913
3794,H,20200422T0914
3794,A,20200422T0915
3794,E,20200422T0916
3794,P,20200422T0917
3794,G,20200422T0918
3794,K,20200422T0919
3794,B,20200422T0920
3794,K,20200422T0921
3794,E,20200422T0922
3794,K,20200422T0923
3794,B,20200422T0924
3795,M,20200422T0900
3795,M,20200422T0901
3795,M,20200422T0902
3795,A,20200422T0903
3795,B,20200422T0904
3795,A,20200422T0905
3795,N,20200422T0906
3795,L,20200422T0907
3795,O,20200422T0908
3795,G,20200422T0909
3795,D,20200422T0910
3795,A,20200422T0911
3795,P,20200422T0912
3795,J,20200422T0913
3795,H,20200422T0914
3795,A,20200422T0915
3795,E,20200422T0916
3795,P,20200422T0917
3795,G,20200422T0918
3795,K,20200422T0919
3795,B,20200422T0920
3795,K,20200422T0921
3795,E,20200422T0922
3795,K,20200422T0923
3795,B,20200422T0924
3796,M,20200422T0900
3796,M,20200422T0901
3796,M,20200422T0902
3796,A,20200422T0903
3796,B,20200422T0904
3796,A,20200422T0905
3796,N,20200422T0906
3796,L,20200422T0907
3796,O,20200422T0908
3796,G,20200422T0909
3796,D,20200422T0910
3796,A,20200422T0911
3796,P,20200422T0912
3796,J,20200422T0913
3796,H,20200422T0914
3796,A,20200422T0915
3796,E,20200422T0916
3796,P,20200422T0917
3796,G,20200422T0918
3796,K,20200422T0919
3796,B,20200422T0920
3796,K,20200422T0921
3796,E,20200422T0922
3796,K,20200422T0923
3796,B,20200422T0924
3797,M,20200422T0900
3797,M,20200422T0901
3797,M,20200422T0902
3797,A,20200422T0903
3797,B,20200422T0904
3797,A,20200422T0905
3797,N,20200422T0906
3797,L,20200422T0907
3797,O,20200422T0908
3797,G,20200422T0909
3797,D,20200422T0910
3797,A,20200422T0911
3797,P,20200422T0912
3797,J,20200422T0913
3797,H,20200422T0914
3797,A,20200422T0915
3797,E,20200422T0916
3797,P,20200422T0917
3797,G,20200422T0918
3797,K,20200422T0919
3797,B,20200422T0920
3797,K,20200422T0921
3797,E,20200422T0922
3797,K,20200422T0923
3797,B,20200422T0924
3798,M,20200422T0900
3798,M,20200422T0901
3798,M,20200422T0902
3798,A,20200422T0903
3798,B,20200422T0904
3798,A,20200422T0905
3798,N,20200422T0906
3798,L,20200422T0907
3798,O,20200422T0908
3798,G,20200422T0909
3798,D,20200422T0910
3798,A,20200422T0911
3798,P,20200422T0912
3798,J,20200422T0913
3798,H,20200422T0914
3798,A,20200422T0915
3798,E,20200422T0916
3798,P,20200422T0917
3798,G,20200422T0918
3798,K,20200422T0919
3798,B,20200422T0920
3798,K,20200422T0921
3798,E,20200422T0922
3798,K,20200422T0923
3798,B,20200422T0924
3799,M,20200422T0900
3799,M,20200422T0901
3799,M,20200422T0902
3799,A,20200422T0903
3799,B,20200422T0904
3799,A,20200422T0905
3799,N,20200422T0906
3799,L,20200422T0907
3799,O,20200422T0908
3799,G,20200422T0909
3799,D,20200422T0910
3799,A,20200422T0911
3799,P,20200422T0912
3799,J,20200422T0913
3799,H,20200422T0914
3799,A,20200422T0915
3799,E,20200422T0916
3799,P,20200422T0917
3799,G,20200422T0918
3799,K,20200422T0919
3799,B,20200422T0920
3799,K,20200422T0921
3799,E,20200422T0922
3799,K,20200422T0923
3799,B,20200422T0924
3800,M,20200422T0900
3800,M,20200422T0901
3800,M,20200422T0902
3800,A,20200422T0903
3800,B,20200422T0904
3800,A,20200422T0905
3800,N,20200422T0906
3800,L,20200422T0907
3800,O,20200422T0908
3800,G,20200422T0909
3800,D,20200422T0910
3800,A,20200422T0911
3800,P,20200422T0912
3800,J,20200422T0913
3800,H,20200422T0914
3800,A,20200422T0915
3800,E,20200422T0916
3800,P,20200422T0917
3800,G,20200422T0918
3800,K,20200422T0919
3800,B,20200422T0920
3800,K,20200422T0921
3800,E,20200422T0922
3800,K,20200422T0923
3800,B,20200422T0924
3801,M,20200422T0900
3801,M,20200422T0901
3801,M,20200422T0902
3801,A,20200422T0903
3801,B,20200422T0904
3801,A,20200422T0905
3801,N,20200422T0906
3801,L,20200422T0907
3801,O,20200422T0908
3801,G,20200422T0909
3801,D,20200422T0910
3801,A,20200422T0911
3801,P,20200422T0912
3801,J,20200422T0913
3801,H,20200422T0914
3801,A,20200422T0915
3801,E,20200422T0916
3801,P,20200422T0917
3801,G,20200422T0918
3801,K,20200422T0919
3801,B,20200422T0920
3801,K,20200422T0921
3801,E,20200422T0922
3801,K,20200422T0923
3801,B,20200422T0924
3802,M,20200422T0900
3802,M,20200422T0901
3802,M,20200422T0902
3802,A,20200422T0903
3802,B,20200422T0904
3802,A,20200422T0905
3802,N,20200422T0906
3802,L,20200422T0907
3802,O,20200422T0908
3802,G,20200422T0909
3802,D,20200422T0910
3802,A,20200422T0911
3802,P,20200422T0912
3802,J,20200422T0913
3802,H,20200422T0914
3802,A,20200422T0915
3802,E,20200422T0916
3802,P,20200422T0917
3802,G,20200422T0918
3802,K,20200422T0919
3802,B,20200422T0920
3802,K,20200422T0921
3802,E,20200422T0922
3802,K,20200422T0923
3802,B,20200422T0924
3803,M,20200422T0900
3803,M,20200422T0901
3803,M,20200422T0902
3803,A,20200422T0903
3803,B,20200422T0904
3803,A,20200422T0905
3803,N,20200422T0906
3803,L,20200422T0907
3803,O,20200422T0908
3803,G,20200422T0909
3803,D,20200422T0910
3803,A,20200422T0911
3803,P,20200422T0912
3803,J,20200422T0913
3803,H,20200422T0914
3803,A,20200422T0915
3803,E,20200422T0916
3803,P,20200422T0917
3803,G,20200422T0918
3803,K,20200422T0919
3803,B,20200422T0920
3803,K,20200422T0921
3803,E,20200422T0922
3803,K,20200422T0923
3803,B,20200422T0924
3804,M,20200422T0900
3804,M,20200422T0901
3804,M,20200422T0902
3804,A,20200422T0903
3804,B,20200422T0904
3804,A,20200422T0905
3804,N,20200422T0906
3804,L,20200422T0907
3804,O,20200422T0908
3804,G,20200422T0909
3804,D,20200422T0910
3804,A,20200422T0911
3804,P,20200422T0912
3804,J,20200422T0913
3804,H,20200422T0914
3804,A,20200422T0915
3804,E,20200422T0916
3804,P,20200422T0917
3804,G,20200422T0918
3804,K,20200422T0919
3804,B,20200422T0920
3804,K,20200422T0921
3804,E,20200422T0922
3804,K,20200422T0923
3804,B,20200422T0924
3805,M,20200422T0900
3805,M,20200422T0901
3805,M,20200422T0902
3805,A,20200422T0903
3805,B,20200422T0904
3805,A,20200422T0905
3805,N,20200422T0906
3805,L,20200422T0907
3805,O,20200422T0908
3805,G,20200422T0909
3805,D,20200422T0910
3805,A,20200422T0911
3805,P,20200422T0912
3805,J,20200422T0913
3805,H,20200422T0914
3805,A,20200422T0915
3805,E,20200422T0916
3805,P,20200422T0917
3805,G,20200422T0918
3805,K,20200422T0919
3805,B,20200422T0920
3805,K,20200422T0921
3805,E,20200422T0922
3805,K,20200422T0923
3805,B,20200422T0924
3806,M,20200422T0900
3806,M,20200422T0901
3806,M,20200422T0902
3806,A,20200422T0903
3806,B,20200422T0904
3806,A,20200422T0905
3806,N,20200422T0906
3806,L,20200422T0907
3806,O,20200422T0908
3806,G,20200422T0909
3806,D,20200422T0910
3806,A,20200422T0911
3806,P,20200422T0912
3806,J,20200422T0913
3806,H,20200422T0914
3806,A,20200422T0915
3806,E,20200422T0916
3806,P,20200422T0917
3806,G,20200422T0918
3806,K,20200422T0919
3806,B,20200422T0920
3806,K,20200422T0921
3806,E,20200422T0922
3806,K,20200422T0923
3806,B,20200422T0924
3807,M,20200422T0900
3807,M,20200422T0901
3807,M,20200422T0902
3807,A,20200422T0903
3807,B,20200422T0904
3807,A,20200422T0905
3807,N,20200422T0906
3807,L,20200422T0907
3807,O,20200422T0908
3807,G,20200422T0909
3807,D,20200422T0910
3807,A,20200422T0911
3807,P,20200422T0912
3807,J,20200422T0913
3807,H,20200422T0914
3807,A,20200422T0915
3807,E,20200422T0916
3807,P,20200422T0917
3807,G,20200422T0918
3807,K,20200422T0919
3807,B,20200422T0920
3807,K,20200422T0921
3807,E,20200422T0922
3807,K,20200422T0923
3807,B,20200422T0924
3808,M,20200422T0900
3808,M,20200422T0901
3808,M,20200422T0902
3808,A,20200422T0903
3808,B,20200422T0904
3808,A,20200422T0905
3808,N,20200422T0906
3808,L,20200422T0907
3808,O,20200422T0908
3808,G,20200422T0909
3808,D,20200422T0910
3808,A,20200422T0911
3808,P,20200422T0912
3808,J,20200422T0913
3808,H,20200422T0914
3808,A,20200422T0915
3808,E,20200422T0916
3808,P,20200422T0917
3808,G,20200422T0918
3808,K,20200422T0919
3808,B,20200422T0920
3808,K,20200422T0921
3808,E,20200422T0922
3808,K,20200422T0923
3808,B,20200422T0924
3809,M,20200422T0900
3809,M,20200422T0901
3809,M,20200422T0902
3809,A,20200422T0903
3809,B,20200422T0904
3809,A,20200422T0905
3809,N,20200422T0906
3809,L,20200422T0907
3809,O,20200422T0908
3809,G,20200422T0909
3809,D,20200422T0910
3809,A,20200422T0911
3809,P,20200422T0912
3809,J,20200422T0913
3809,H,20200422T0914
3809,A,20200422T0915
3809,E,20200422T0916
3809,P,20200422T0917
3809,G,20200422T0918
3809,K,20200422T0919
3809,B,20200422T0920
3809,K,20200422T0921
3809,E,20200422T0922
3809,K,20200422T0923
3809,B,20200422T0924
3810,M,20200422T0900
3810,M,20200422T0901
3810,M,20200422T0902
3810,A,20200422T0903
3810,B,20200422T0904
3810,A,20200422T0905
3810,N,20200422T0906
3810,L,20200422T0907
3810,O,20200422T0908
3810,G,20200422T0909
3810,D,20200422T0910
3810,A,20200422T0911
3810,P,20200422T0912
3810,J,20200422T0913
3810,H,20200422T0914
3810,A,20200422T0915
3810,E,20200422T0916
3810,P,20200422T0917
3810,G,20200422T0918
3810,K,20200422T0919
3810,B,20200422T0920
3810,K,20200422T0921
3810,E,20200422T0922
3810,K,20200422T0923
3810,B,20200422T0924
3811,M,20200422T0900
3811,M,20200422T0901
3811,M,20200422T0902
3811,A,20200422T0903
3811,B,20200422T0904
3811,A,20200422T0905
3811,N,20200422T0906
3811,L,20200422T0907
3811,O,20200422T0908
3811,G,20200422T0909
3811,D,20200422T0910
3811,A,20200422T0911
3811,P,20200422T0912
3811,J,20200422T0913
3811,H,20200422T0914
3811,A,20200422T0915
3811,E,20200422T0916
3811,P,20200422T0917
3811,G,20200422T0918
3811,K,20200422T0919
3811,B,20200422T0920
3811,K,20200422T0921
3811,E,20200422T0922
3811,K,20200422T0923
3811,B,20200422T0924
3812,M,20200422T0900
3812,M,20200422T0901
3812,M,20200422T0902
3812,A,20200422T0903
3812,B,20200422T0904
3812,A,20200422T0905
3812,N,20200422T0906
3812,L,20200422T0907
3812,O,20200422T0908
3812,G,20200422T0909
3812,D,20200422T0910
3812,A,20200422T0911
3812,P,20200422T0912
3812,J,20200422T0913
3812,H,20200422T0914
3812,A,20200422T0915
3812,E,20200422T0916
3812,P,20200422T0917
3812,G,20200422T0918
3812,K,20200422T0919
3812,B,20200422T0920
3812,K,20200422T0921
3812,E,20200422T0922
3812,K,20200422T0923
3812,B,20200422T0924
3813,M,20200422T0900
3813,M,20200422T0901
3813,M,20200422T0902
3813,A,20200422T0903
3813,B,20200422T0904
3813,A,20200422T0905
3813,N,20200422T0906
3813,L,20200422T0907
3813,O,20200422T0908
3813,G,20200422T0909
3813,D,20200422T0910
3813,A,20200422T0911
3813,P,20200422T0912
3813,J,20200422T0913
3813,H,20200422T0914
3813,A,20200422T0915
3813,E,20200422T0916
3813,P,20200422T0917
3813,G,20200422T0918
3813,K,20200422T0919
3813,B,20200422T0920
3813,K,20200422T0921
3813,E,20200422T0922
3813,K,20200422T0923
3813,B,20200422T0924
3814,M,20200422T0900
3814,M,20200422T0901
3814,M,20200422T0902
3814,A,20200422T0903
3814,B,20200422T0904
3814,A,20200422T0905
3814,N,20200422T0906
3814,L,20200422T0907
3814,O,20200422T0908
3814,G,20200422T0909
3814,D,20200422T0910
3814,A,20200422T0911
3814,P,20200422T0912
3814,J,20200422T0913
3814,H,20200422T0914
3814,A,20200422T0915
3814,E,20200422T0916
3814,P,20200422T0917
3814,G,20200422T0918
3814,K,20200422T0919
3814,B,20200422T0920
3814,K,20200422T0921
3814,E,20200422T0922
3814,K,20200422T0923
3814,B,20200422T0924
3815,M,20200422T0900
3815,M,20200422T0901
3815,M,20200422T0902
3815,A,20200422T0903
3815,B,20200422T0904
3815,A,20200422T0905
3815,N,20200422T0906
3815,L,20200422T0907
3815,O,20200422T0908
3815,G,20200422T0909
3815,D,20200422T0910
3815,A,20200422T0911
3815,P,20200422T0912
3815,J,20200422T0913
3815,H,20200422T0914
3815,A,20200422T0915
3815,E,20200422T0916
3815,P,20200422T0917
3815,G,20200422T0918
3815,K,20200422T0919
3815,B,20200422T0920
3815,K,20200422T0921
3815,E,20200422T0922
3815,K,20200422T0923
3815,B,20200422T0924
3816,M,20200422T0900
3816,M,20200422T0901
3816,M,20200422T0902
3816,A,20200422T0903
3816,B,20200422T0904
3816,A,20200422T0905
3816,N,20200422T0906
3816,L,20200422T0907
3816,O,20200422T0908
3816,G,20200422T0909
3816,D,20200422T0910
3816,A,20200422T0911
3816,P,20200422T0912
3816,J,20200422T0913
3816,H,20200422T0914
3816,A,20200422T0915
3816,E,20200422T0916
3816,P,20200422T0917
3816,G,20200422T0918
3816,K,20200422T0919
3816,B,20200422T0920
3816,K,20200422T0921
3816,E,20200422T0922
3816,K,20200422T0923
3816,B,20200422T0924
3817,M,20200422T0900
3817,M,20200422T0901
3817,M,20200422T0902
3817,A,20200422T0903
3817,B,20200422T0904
3817,A,20200422T0905
3817,N,20200422T0906
3817,L,20200422T0907
3817,O,20200422T0908
3817,G,20200422T0909
3817,D,20200422T0910
3817,A,20200422T0911
3817,P,20200422T0912
3817,J,20200422T0913
3817,H,20200422T0914
3817,A,20200422T0915
3817,E,20200422T0916
3817,P,20200422T0917
3817,G,20200422T0918
3817,K,20200422T0919
3817,B,20200422T0920
3817,K,20200422T0921
3817,E,20200422T0922
3817,K,20200422T0923
3817,B,20200422T0924
3818,M,20200422T0900
3818,M,20200422T0901
3818,M,20200422T0902
3818,A,20200422T0903
3818,B,20200422T0904
3818,A,20200422T0905
3818,N,20200422T0906
3818,L,20200422T0907
3818,O,20200422T0908
3818,G,20200422T0909
3818,D,20200422T0910
3818,A,20200422T0911
3818,P,20200422T0912
3818,J,20200422T0913
3818,H,20200422T0914
3818,A,20200422T0915
3818,E,20200422T0916
3818,P,20200422T0917
3818,G,20200422T0918
3818,K,20200422T0919
3818,B,20200422T0920
3818,K,20200422T0921
3818,E,20200422T0922
3818,K,20200422T0923
3818,B,20200422T0924
3819,M,20200422T0900
3819,M,20200422T0901
3819,M,20200422T0902
3819,A,20200422T0903
3819,B,20200422T0904
3819,A,20200422T0905
3819,N,20200422T0906
3819,L,20200422T0907
3819,O,20200422T0908
3819,G,20200422T0909
3819,D,20200422T0910
3819,A,20200422T0911
3819,P,20200422T0912
3819,J,20200422T0913
3819,H,20200422T0914
3819,A,20200422T0915
3819,E,20200422T0916
3819,P,20200422T0917
3819,G,20200422T0918
3819,K,20200422T0919
3819,B,20200422T0920
3819,K,20200422T0921
3819,E,20200422T0922
3819,K,20200422T0923
3819,B,20200422T0924
3820,M,20200422T0900
3820,M,20200422T0901
3820,M,20200422T0902
3820,A,20200422T0903
3820,B,20200422T0904
3820,A,20200422T0905
3820,N,20200422T0906
3820,L,20200422T0907
3820,O,20200422T0908
3820,G,20200422T0909
3820,D,20200422T0910
3820,A,20200422T0911
3820,P,20200422T0912
3820,J,20200422T0913
3820,H,20200422T0914
3820,A,20200422T0915
3820,E,20200422T0916
3820,P,20200422T0917
3820,G,20200422T0918
3820,K,20200422T0919
3820,B,20200422T0920
3820,K,20200422T0921
3820,E,20200422T0922
3820,K,20200422T0923
3820,B,20200422T0924
3821,M,20200422T0900
3821,M,20200422T0901
3821,M,20200422T0902
3821,A,20200422T0903
3821,B,20200422T0904
3821,A,20200422T0905
3821,N,20200422T0906
3821,L,20200422T0907
3821,O,20200422T0908
3821,G,20200422T0909
3821,D,20200422T0910
3821,A,20200422T0911
3821,P,20200422T0912
3821,J,20200422T0913
3821,H,20200422T0914
3821,A,20200422T0915
3821,E,20200422T0916
3821,P,20200422T0917
3821,G,20200422T0918
3821,K,20200422T0919
3821,B,20200422T0920
3821,K,20200422T0921
3821,E,20200422T0922
3821,K,20200422T0923
3821,B,20200422T0924
3822,M,20200422T0900
3822,M,20200422T0901
3822,M,20200422T0902
3822,A,20200422T0903
3822,B,20200422T0904
3822,A,20200422T0905
3822,N,20200422T0906
3822,L,20200422T0907
3822,O,20200422T0908
3822,G,20200422T0909
3822,D,20200422T0910
3822,A,20200422T0911
3822,P,20200422T0912
3822,J,20200422T0913
3822,H,20200422T0914
3822,A,20200422T0915
3822,E,20200422T0916
3822,P,20200422T0917
3822,G,20200422T0918
3822,K,20200422T0919
3822,B,20200422T0920
3822,K,20200422T0921
3822,E,20200422T0922
3822,K,20200422T0923
3822,B,20200422T0924
3823,M,20200422T0900
3823,M,20200422T0901
3823,M,20200422T0902
3823,A,20200422T0903
3823,B,20200422T0904
3823,A,20200422T0905
3823,N,20200422T0906
3823,L,20200422T0907
3823,O,20200422T0908
3823,G,20200422T0909
3823,D,20200422T0910
3823,A,20200422T0911
3823,P,20200422T0912
3823,J,20200422T0913
3823,H,20200422T0914
3823,A,20200422T0915
3823,E,20200422T0916
3823,P,20200422T0917
3823,G,20200422T0918
3823,K,20200422T0919
3823,B,20200422T0920
3823,K,20200422T0921
3823,E,20200422T0922
3823,K,20200422T0923
3823,B,20200422T0924
3824,M,20200422T0900
3824,M,20200422T0901
3824,M,20200422T0902
3824,A,20200422T0903
3824,B,20200422T0904
3824,A,20200422T0905
3824,N,20200422T0906
3824,L,20200422T0907
3824,O,20200422T0908
3824,G,20200422T0909
3824,D,20200422T0910
3824,A,20200422T0911
3824,P,20200422T0912
3824,J,20200422T0913
3824,H,20200422T0914
3824,A,20200422T0915
3824,E,20200422T0916
3824,P,20200422T0917
3824,G,20200422T0918
3824,K,20200422T0919
3824,B,20200422T0920
3824,K,20200422T0921
3824,E,20200422T0922
3824,K,20200422T0923
3824,B,20200422T0924
3825,M,20200422T0900
3825,M,20200422T0901
3825,M,20200422T0902
3825,A,20200422T0903
3825,B,20200422T0904
3825,A,20200422T0905
3825,N,20200422T0906
3825,L,20200422T0907
3825,O,20200422T0908
3825,G,20200422T0909
3825,D,20200422T0910
3825,A,20200422T0911
